"Time,s","ABDH,%","ABDM,%","PDIO1,%","PDIO3,%","FDB,%","EDB,%","Sync,%"
0.1143,7.46366,1.2357,33.0063,9.78911,6.13915,11.1281,104.316
0.1147,7.53061,1.25587,33.1313,9.85706,6.16533,11.1044,110.924
0.115,7.6077,1.28109,32.9807,9.83092,6.22424,11.0273,114.499
0.1153,7.70102,1.30126,32.4713,9.68459,6.30932,10.9029,110.924
0.1157,7.83694,1.32648,31.6096,9.41804,6.42713,10.7251,104.316
0.116,8.02967,1.36179,30.421,9.04173,6.58094,10.4585,101.524
0.1163,8.265,1.41222,28.8993,8.56613,6.74783,10.0437,102.679
0.1167,8.49831,1.48788,27.0189,7.97554,6.89182,9.47485,103.286
0.117,8.67278,1.58875,24.7988,7.29088,6.98018,8.78749,102.291
0.1173,8.75392,1.7098,22.3545,6.59576,6.97691,8.05866,101.561
0.1177,8.73972,1.85606,19.9069,6.04699,6.89182,7.36538,101.546
0.118,8.65046,2.00233,17.6741,5.78566,6.77074,6.71357,101.524
0.1183,8.51859,2.12338,15.8,5.72817,6.66275,6.07955,101.699
0.1187,8.36847,2.19399,14.3295,5.63932,6.57766,5.44552,102.211
0.119,8.2082,2.21416,13.2435,5.48776,6.47622,4.82927,102.299
0.1193,8.02156,2.21416,12.4619,5.7334,6.33223,4.3019,101.846
