"Time,s","ABDH,%","ABDM,%","PDIO1,%","PDIO3,%","FDB,%","EDB,%","Sync,%"
0.0823,13.6299,5.34719,10.4602,4.96963,17.8203,11.1185,83.0879
0.0827,13.1339,5.29148,11.037,5.07656,17.7116,11.1964,83.0999
0.083,11.034,5.34051,11.5304,4.96552,17.8292,11.464,83.698
0.0833,8.95338,5.37505,11.7215,4.6927,17.9114,11.9313,84.5114
0.0837,7.83601,5.36391,11.7162,4.43771,17.932,12.5409,84.015
0.084,7.40255,5.4029,11.685,4.23618,18.0231,13.2115,83.07
0.0843,7.28696,5.53773,11.6763,4.06619,18.2347,13.8448,85.3547
0.0847,7.41218,5.64581,11.6902,4.06619,18.5785,14.3257,90.7615
0.085,7.53259,5.58564,11.7162,4.23755,19.1868,14.556,93.6862
0.0853,7.51814,5.37839,11.7232,4.34997,20.1625,14.5255,90.7615
0.0857,8.02866,5.18117,11.7024,4.339,21.1911,14.3189,85.3547
0.086,9.58912,5.08646,11.6641,4.32118,21.6025,14.0311,83.07
0.0863,11.2266,5.04078,11.5616,4.28416,21.0735,13.7364,84.015
0.0867,11.8768,4.99732,11.3358,4.32941,20.3183,13.4655,84.5114
0.087,11.8768,4.9951,10.964,4.83117,20.5151,13.2216,83.698
0.0873,12.4211,5.0185,10.3733,5.65098,21.5437,12.9676,83.0999
0.0877,13.288,5.00512,9.69231,6.15275,22.1109,12.6933,83.0879
0.088,13.3988,5.07421,9.65062,6.17331,21.7876,12.4935,83.07
0.0883,14.2849,5.44636,10.7938,6.1925,21.5555,12.4529,83.2135
0.0887,19.2505,6.00682,12.3226,6.46258,22.1285,12.5104,83.6322
0.089,26.7783,6.38343,13.1843,6.61201,22.8485,12.4732,83.704
0.0893,32.9045,6.42465,13.3059,6.60652,23.0483,12.2395,83.3331
0.0897,35.6016,6.32437,13.358,7.03151,23.0101,11.9008,83.0879
0.09,35.7991,6.27869,13.6707,7.95689,23.1747,11.6265,83.07
0.0903,36.4059,6.25975,13.9243,8.6972,23.4215,11.4877,83.0879
0.0907,38.9537,6.25083,13.9556,8.91106,23.5009,11.4504,83.3331
0.091,42.0553,6.42131,13.9765,8.88502,23.4392,11.5046,83.704
0.0913,44.0637,6.83915,14.0234,8.95767,23.3422,11.6841,83.6322
0.0917,44.8391,7.27815,13.9817,9.08106,23.3863,11.9686,83.2135
0.092,45.0125,7.51214,14.0894,9.11122,23.88,12.2564,83.07
0.0923,45.0077,7.55337,14.6766,9.06598,24.8938,12.4529,83.0879
0.0927,45.0029,7.55894,15.5331,9.00429,26.0605,12.5274,83.0999
0.093,45.027,7.63471,16.1811,8.95219,26.9833,12.4732,83.698
0.0933,44.9932,7.75282,16.4851,8.95219,27.571,12.2768,84.5114
0.0937,45.157,7.84753,16.6137,9.00977,27.9383,11.8907,84.015
