"Time,s","ABDH,%","ABDM,%","PDIO1,%","PDIO3,%","FDB,%","EDB,%","Sync,%"
0.0567,9.49979,7.24876,16.3896,17.7648,42.9012,29.0507,84.5114
0.057,9.48248,7.51128,16.6645,18.1349,41.2993,31.0125,83.698
0.0573,9.3163,7.79114,16.8499,18.371,39.1762,31.6335,83.0999
0.0577,8.93548,7.9808,16.8962,18.4121,36.8401,31.5855,83.0879
0.058,8.48196,8.00625,16.7819,18.2172,34.6217,31.625,83.07
0.0583,8.1496,7.89407,16.5163,17.8148,32.7178,32.1754,83.2135
0.0587,7.98343,7.73332,16.1178,17.3159,31.1128,33.2537,83.6322
0.059,7.89687,7.5772,15.5742,16.8617,29.6189,34.6678,83.704
0.0593,7.80686,7.3991,14.8174,16.5362,28.0298,36.209,83.3331
0.0597,7.66838,7.13889,13.7888,16.3234,26.2753,37.6965,83.0879
0.06,7.51951,6.78154,12.5223,16.1839,24.5495,38.9582,83.07
0.0603,7.46412,6.37678,11.2034,16.1249,23.1828,39.8502,83.0879
0.0607,7.48836,5.99861,10.0852,16.1732,22.3882,40.3216,83.3331
0.061,7.30141,5.70487,9.3377,16.2751,22.0704,40.4542,83.704
0.0613,6.60554,5.51868,8.96395,16.2912,21.9687,40.4458,83.6322
0.0617,5.41114,5.44235,8.8373,16.1106,21.8702,40.4881,83.2135
0.062,4.07826,5.49671,8.8373,15.7494,21.6985,40.6913,83.07
0.0623,3.0812,5.70371,8.88673,15.313,21.4792,41.0555,83.0879
0.0627,2.67268,6.02984,8.90835,14.8749,21.3298,41.4873,83.0999
0.063,2.65191,6.371,8.8929,14.4368,21.4729,41.8881,83.698
0.0633,2.75577,6.62195,8.94233,14.0398,22.0926,42.2071,84.5114
0.0637,2.87694,6.73529,9.22959,13.8019,23.1828,42.4414,84.015
0.064,2.99811,6.72141,9.8103,13.7787,24.5304,42.6079,83.07
0.0643,3.10197,6.6393,10.5578,13.8538,25.8876,42.7095,85.3547
0.0647,3.16083,6.56991,11.3022,13.8627,27.089,42.7434,90.7615
0.065,3.16429,6.57916,11.9571,13.7429,28.0361,42.6757,93.6862
0.0653,3.14005,6.68209,12.5223,13.5391,28.675,42.4273,90.7615
0.0657,3.15737,6.83706,13.0227,13.2941,29.0023,41.8571,85.3547
0.066,3.2543,6.98971,13.4583,13.0544,29.0723,40.8551,83.07
0.0663,3.40663,7.08801,13.7981,12.8989,28.961,39.5171,84.015
0.0667,3.56242,7.09264,13.9741,12.9918,28.764,38.3429,84.5114
0.067,3.68705,6.97699,13.9371,13.5552,28.5669,38.1001,83.698
0.0673,3.77014,6.74107,13.6745,14.7354,28.4398,39.2151,83.0999
0.0677,3.82207,6.43576,13.2668,16.4289,28.4302,41.3151,83.0879
0.068,3.86016,6.16977,12.8529,18.3263,28.551,43.5479,83.07
0.0683,3.88785,6.0414,12.5625,20.111,28.7385,45.2019,83.2135
0.0687,3.91555,6.03099,12.4359,21.6042,28.872,45.981,83.6322
0.069,3.94671,6.02753,12.4142,22.7612,28.8657,45.885,83.704
0.0693,3.98825,5.95235,12.4142,23.6196,28.7322,45.0693,83.3331
0.0697,4.04018,5.82167,12.405,24.2276,28.5415,43.8442,83.0879
0.07,4.08865,5.70487,12.3833,24.6228,28.3349,42.718,83.07
0.0703,4.13366,5.65514,12.371,24.8213,28.0774,42.3454,83.0879
0.0707,4.1752,5.68637,12.371,24.8267,27.7247,43.195,83.3331
0.071,4.21328,5.76269,12.3679,24.6818,27.3401,45.1681,83.704
0.0713,4.2479,5.82167,12.3648,24.4923,27.1208,47.6887,83.6322
0.0717,4.26867,5.83324,12.3833,24.4315,27.2765,50.0879,83.2135
0.072,4.25829,5.83555,12.4359,24.6657,27.8359,51.9424,83.07
0.0723,4.20636,5.8714,12.5193,25.263,28.6623,53.1279,83.0879
0.0727,4.11981,5.93038,12.6057,26.1804,29.5713,53.7263,83.0999
0.073,4.01595,5.98127,12.6861,27.332,30.4104,53.9126,83.698
0.0733,3.91209,6.05991,12.7602,28.5946,31.0111,53.8703,84.5114
0.0737,3.80823,6.24494,12.7602,29.7945,31.2081,53.7489,84.015
0.074,3.70436,6.5676,12.5841,30.7709,30.9062,53.6445,83.07
0.0743,3.59704,6.95964,12.1548,31.4737,30.1688,53.605,85.3547
0.0747,3.50703,7.31468,11.5123,31.9708,29.1708,53.6445,90.7615
0.075,3.4551,7.5506,10.7648,32.3482,28.1061,53.7659,93.6862
0.0753,3.45164,7.64427,10.0203,32.6361,27.0795,53.9465,90.7615
0.0757,3.45856,7.61883,9.3099,32.8292,26.1259,54.1215,85.3547
0.076,3.43433,7.52053,8.61181,32.9329,25.271,54.1751,83.07
0.0763,3.3547,7.391,7.86739,32.9598,24.5717,53.9747,84.015
0.0767,3.23007,7.26495,7.04575,32.8972,24.0696,53.4102,84.5114
0.077,3.09851,7.16318,6.18704,32.6933,23.7295,52.4195,83.698
0.0773,3.00157,7.09379,5.40246,32.2713,23.4975,50.9968,83.0999
0.0777,2.94272,7.05332,4.8094,31.5524,23.3099,49.2214,83.0879
0.078,2.91849,7.03944,4.46035,30.5259,23.1192,47.2653,83.07
0.0783,2.9081,7.09032,4.29973,29.292,22.9126,45.3544,83.2135
0.0787,2.90464,7.27998,4.28429,28.0241,22.6902,43.6975,83.6322
0.079,2.90118,7.65815,4.38622,26.8939,22.455,42.4499,83.704
0.0793,2.89079,8.15427,4.55611,26.0212,22.2643,41.699,83.3331
0.0797,2.87348,8.61339,4.68584,25.4669,22.2547,41.4224,83.0879
0.08,2.8354,8.92333,4.71673,25.238,22.5662,41.4168,83.07
0.0803,2.77654,9.0783,4.72908,25.2898,23.2114,41.2982,83.0879
0.0807,2.68999,9.1234,4.90206,25.5384,24.0569,40.6631,83.3331
0.081,2.57921,9.10374,5.33451,25.8746,24.9309,39.3365,83.704
0.0813,2.44419,9.05401,5.95846,26.1947,25.6556,37.4509,83.6322
0.0817,2.30225,9.01353,6.62566,26.4129,26.0592,35.2323,83.2135
0.082,2.17069,9.00544,7.2249,26.4737,26.0401,32.7851,83.07
0.0823,2.08068,9.01585,7.71295,26.3342,25.5952,30.2108,83.0879
0.0827,2.07029,9.01469,8.10524,25.9443,24.8038,27.8201,83.0999
0.083,2.13607,8.97653,8.4481,25.2398,23.7549,26.0136,83.698
0.0833,2.22954,8.87707,8.75699,24.1972,22.5122,24.8647,84.5114
0.0837,2.30917,8.69782,9.01646,22.8685,21.155,24.1478,84.015
0.084,2.35071,8.44108,9.20797,21.4093,19.8297,23.6736,83.07
0.0843,2.36456,8.12305,9.33152,20.0251,18.7427,23.3574,85.3547
0.0847,2.36456,7.77727,9.40257,18.8717,18.0657,23.1034,90.7615
0.085,2.3611,7.44305,9.43964,17.9954,17.7828,22.9312,93.6862
0.0853,2.35418,7.17359,9.46126,17.3374,17.7383,22.9792,90.7615
0.0857,2.35418,7.00937,9.47052,16.8152,17.786,23.1909,85.3547
0.086,2.35418,6.9527,9.46435,16.3538,17.8559,23.3123,83.07
0.0863,2.34379,6.97121,9.44581,15.9282,17.9227,23.2671,84.015
0.0867,2.30917,7.01053,9.42419,15.5473,17.9799,23.2361,84.5114
0.087,2.24685,7.03134,9.40875,15.2343,18.0625,23.2502,83.698
0.0873,2.18454,7.0325,9.3933,15.009,18.2564,23.0413,83.0999
0.0877,2.14992,7.03019,9.37168,14.8785,18.6918,22.4542,83.0879
0.088,2.14299,7.03019,9.35933,14.857,19.4928,21.6864,83.07
0.0883,2.12568,7.014,9.37168,14.984,20.7101,21.0796,83.2135
0.0887,2.08414,6.94808,9.38713,15.3148,22.2261,20.7888,83.6322
0.089,2.03221,6.76188,9.37786,15.8567,23.8375,20.7493,83.704
0.0893,1.9872,6.39181,9.34697,16.504,25.3568,20.8453,83.3331
0.0897,1.93873,5.86331,9.31299,17.0548,26.6059,21.0005,83.0879
0.09,1.87988,5.33827,9.26975,17.3284,27.4132,21.1586,83.07
0.0903,1.82102,5.02602,9.25739,17.264,27.6643,21.2602,83.0879
0.0907,1.76909,5.00289,9.4211,16.9332,27.3878,21.2235,83.3331
0.091,1.73101,5.17868,9.87517,16.4844,26.7616,20.9017,83.704
0.0913,1.70678,5.42732,10.5331,16.048,26.0274,20.0408,83.6322
0.0917,1.69293,5.66786,11.1323,15.6904,25.3473,18.4065,83.2135
0.092,1.69985,5.86793,11.4721,15.4096,24.7688,16.1766,83.07
0.0923,1.72063,6.0148,11.5215,15.161,24.292,14.1725,83.0879
0.0927,1.74486,6.08419,11.3517,14.8946,23.9043,13.2608,83.0999
0.093,1.74832,6.0414,11.0644,14.5852,23.6023,13.2467,83.698
0.0933,1.71024,5.8795,10.737,14.2508,23.3958,13.2636,84.5114
0.0937,1.62715,5.66208,10.4312,13.9271,23.2845,13.1084,84.015
0.094,1.51983,5.47936,10.2057,13.6624,23.2368,13.3483,83.07
0.0943,1.42982,5.37643,10.0729,13.4729,23.2241,14.435,85.3547
0.0947,1.38481,5.33711,10.0142,13.3513,23.2241,16.1117,90.7615
0.095,1.37442,5.3348,9.98946,13.2744,23.2273,17.6444,93.6862
0.0953,1.37096,5.36834,9.97092,13.2172,23.2273,18.3388,90.7615
0.0957,1.38135,5.46317,9.95548,13.1617,23.2019,17.9831,85.3547
0.096,1.41597,5.62854,9.94621,13.1206,23.1637,17.1391,83.07
0.0963,1.49559,5.82283,9.94621,13.1349,23.1828,16.8032,84.015
0.0967,1.60292,5.98011,9.9493,13.2637,23.3449,17.3762,84.5114
0.097,1.72755,6.068,9.94621,13.5444,23.6532,18.3303,83.698
0.0973,1.85218,6.10154,9.94621,13.979,24.0187,19.1122,83.0999
0.0977,1.93527,6.10963,9.95548,14.5208,24.2857,19.6739,83.0879
0.098,1.95604,6.10963,9.98946,15.0931,24.2952,20.1537,83.07
0.0983,1.92835,6.11195,10.0574,15.5974,23.9106,20.5687,83.2135
0.0987,1.89719,6.12351,10.1624,15.9264,23.0461,20.8537,83.6322
0.099,1.87988,6.13739,10.3231,15.9854,21.7017,21.0005,83.704
0.0993,1.88334,6.13276,10.53,15.7225,19.9822,21.0513,83.3331
0.0997,1.90411,6.09807,10.7246,15.1878,18.0593,21.0457,83.0879
0.1,1.93527,6.02637,10.8821,14.5155,16.1237,20.9949,83.07
0.1003,1.97335,5.91188,11.0366,13.8753,14.3725,20.9158,83.0879
0.1007,1.9872,5.74072,11.1663,13.3871,12.974,20.8368,83.3331
0.101,1.9872,5.51058,11.1231,13.0669,12.03,20.8029,83.704
0.1013,1.9872,5.23303,10.6999,12.8649,11.531,20.834,83.6322
0.1017,1.99066,4.92888,9.85664,12.7236,11.353,20.9271,83.2135
0.102,1.9872,4.63051,8.79715,12.6127,11.3403,21.0739,83.07
0.1023,1.98374,4.37377,7.83342,12.5376,11.3689,21.28,83.0879
0.1027,1.97335,4.17602,7.17857,12.5179,11.3753,21.5566,83.0999
0.103,1.95604,4.03724,6.83262,12.5627,11.3626,21.9405,83.698
0.1033,1.92142,3.94703,6.66273,12.627,11.353,22.5219,84.5114
0.1037,1.87295,3.91003,6.56697,12.6467,11.353,23.3659,84.015
0.104,1.83833,3.96438,6.48357,12.6127,11.4134,24.4075,83.07
0.1043,1.82795,4.12397,6.39399,12.6109,11.744,25.322,85.3547
0.1047,1.83141,4.32057,6.31059,12.7415,12.6371,25.6946,90.7615
0.105,1.8418,4.44779,6.29515,13.0258,14.2072,25.3813,93.6862
0.1053,1.85564,4.46745,6.42797,13.4085,16.2477,24.7095,90.7615
0.1057,1.88334,4.43044,6.75231,13.8395,18.4534,24.2183,85.3547
0.106,1.90411,4.40037,7.2249,14.3259,20.5893,24.1026,83.07
0.1063,1.87642,4.38649,7.73148,14.9053,22.4931,24.0913,84.015
0.1067,1.80025,4.39112,8.14848,15.5902,24.0155,23.857,84.5114
0.107,1.74486,4.46513,8.4203,16.3252,25.0262,23.349,83.698
0.1073,1.75525,4.66752,8.56239,16.9779,25.4903,22.7336,83.0999
0.1077,1.75871,4.98323,8.63653,17.4017,25.503,22.1691,83.0879
0.108,1.68601,5.31398,8.68904,17.5126,25.2678,21.7147,83.07
0.1083,1.61676,5.56725,8.75081,17.3445,24.9754,21.3618,83.2135
0.1087,1.71716,5.70603,8.84966,17.0101,24.7307,21.088,83.6322
0.109,1.95951,5.75691,8.98248,16.6381,24.5622,20.8933,83.704
0.1093,2.15684,5.75922,9.10295,16.3234,24.4541,20.7775,83.3331
0.1097,2.22262,5.74072,9.15546,16.1034,24.3969,20.7211,83.0879
0.11,2.20185,5.71412,9.12457,15.9675,24.381,20.69,83.07
0.1103,2.19492,5.69215,9.04117,15.8817,24.3906,20.6505,83.0879
0.1107,2.22954,5.68752,8.96086,15.812,24.4065,20.6025,83.3331
0.111,2.27455,5.70024,8.93615,15.7404,24.4255,20.5715,83.704
0.1113,2.30571,5.71875,9.0041,15.6653,24.4478,20.5715,83.6322
0.1117,2.31263,5.73956,9.17708,15.6063,24.4605,20.5545,83.2135
0.112,2.31263,5.76848,9.42419,15.5866,24.4478,20.4388,83.07
0.1123,2.31263,5.82167,9.69601,15.6278,24.4096,20.1904,83.0879
0.1127,2.31263,5.90378,9.9493,15.7351,24.4224,19.8432,83.0999
0.113,2.30225,5.98474,10.1408,15.8924,24.6035,19.4255,83.698
0.1133,2.29186,6.02637,10.2397,16.0927,25.0199,18.8892,84.5114
0.1137,2.28494,6.03099,10.252,16.3556,25.6142,18.0932,84.015
0.114,2.28494,6.02753,10.2582,16.7097,26.2531,17.0065,83.07
0.1143,2.2884,6.00671,10.425,17.1317,26.8061,16.0637,85.3547
0.1147,2.29186,5.92923,10.8513,17.5269,27.143,16.2246,90.7615
0.115,2.29186,5.8078,11.4505,17.7952,27.1303,18,93.6862
0.1153,2.2884,5.71643,11.9787,17.9078,26.6599,20.6449,90.7615
0.1157,2.27801,5.69793,12.2536,17.8971,25.7001,23.0357,85.3547
0.116,2.25378,5.70256,12.2351,17.813,24.3016,24.5768,83.07
0.1163,2.233,5.65861,12.0096,17.6736,22.5726,25.291,84.015
0.1167,2.23647,5.53487,11.6976,17.459,20.6719,25.4885,84.5114
0.117,2.24339,5.33133,11.4103,17.1281,18.7999,25.4688,83.698
0.1173,2.19838,5.04684,11.2065,16.6685,17.1789,25.3982,83.0999
0.1177,2.07721,4.68371,11.0953,16.1428,16.0093,25.3954,83.0879
0.118,1.96643,4.25697,11.0428,15.6743,15.3673,25.6043,83.07
